Zeitstempel;B6 Delta SAK;Ozone concentration in product gas;SAK 254 inlet (scan);SAK 254 outlet (scan);UV intensity;Filter 1 - Turbidity;Filter 2 - Turbidity;Filter 1 - Pressure loss;Filter 2 - Pressure loss
30.11.2023 15:40;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 15:45;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 15:50;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 15:55;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 16:00;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 16:05;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 16:10;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 16:15;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 16:20;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 16:25;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 16:30;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 16:35;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 16:40;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 16:45;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 16:50;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 16:55;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 17:00;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 17:05;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 17:10;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 17:15;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 17:20;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 17:25;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 17:30;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 17:35;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 17:40;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 17:45;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 17:50;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 17:55;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 18:00;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 18:05;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 18:10;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 18:15;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 18:20;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 18:25;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 18:30;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 18:35;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 18:40;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 18:45;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 18:50;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 18:55;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 19:00;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 19:05;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 19:10;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 19:15;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 19:20;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 19:25;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 19:30;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 19:35;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 19:40;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 19:45;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 19:50;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 19:55;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 20:00;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 20:05;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 20:10;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 20:15;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 20:20;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 20:25;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 20:30;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 20:35;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 20:40;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 20:45;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 20:50;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 20:55;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 21:00;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 21:05;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 21:10;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 21:15;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 21:20;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 21:25;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 21:30;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 21:35;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 21:40;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 21:45;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 21:50;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 21:55;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 22:00;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 22:05;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 22:10;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 22:15;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 22:20;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 22:25;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 22:30;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 22:35;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 22:40;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 22:45;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 22:50;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 22:55;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 23:00;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 23:05;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 23:10;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 23:15;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 23:20;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 23:25;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 23:30;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 23:35;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 23:40;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 23:45;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 23:50;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
30.11.2023 23:55;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 00:00;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 00:05;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 00:10;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 00:15;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 00:20;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 00:25;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 00:30;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 00:35;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 00:40;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 00:45;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 00:50;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 00:55;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 01:00;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 01:05;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 01:10;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 01:15;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 01:20;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 01:25;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 01:30;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 01:35;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 01:40;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 01:45;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 01:50;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 01:55;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 02:00;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 02:05;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 02:10;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 02:15;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 02:20;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 02:25;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 02:30;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 02:35;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 02:40;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 02:45;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 02:50;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 02:55;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 03:00;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 03:05;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 03:10;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 03:15;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 03:20;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 03:25;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 03:30;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 03:35;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 03:40;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 03:45;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 03:50;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 03:55;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 04:00;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 04:05;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 04:10;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 04:15;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 04:20;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 04:25;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 04:30;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 04:35;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 04:40;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 04:45;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 04:50;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 04:55;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 05:00;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 05:05;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 05:10;21,69;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 05:15;21,68;107,4;19,9;15,6;60,139;0,49;0;294;486
01.12.2023 05:20;21,68;107,4;19,9;15,6;60,139;0,48;0;294;486
01.12.2023 05:25;21,68;107,4;19,9;15,6;60,139;0,48;0;294;486
01.12.2023 05:30;21,68;107,4;19,9;15,6;60,139;0,48;0;294;486
01.12.2023 05:35;21,68;107,4;19,9;15,6;60,139;0,48;0;294;486
01.12.2023 05:40;21,68;107,4;19,9;15,6;60,139;0,48;0;294;486
01.12.2023 05:45;21,68;107,4;19,9;15,6;60,139;0,48;0;294;486
01.12.2023 05:50;21,68;107,4;19,9;15,6;60,139;0,48;0;294;486
01.12.2023 05:55;21,68;107,4;19,9;15,6;60,139;0,48;0;294;486
01.12.2023 06:00;21,68;107,4;19,9;15,6;60,139;0,48;0;294;486
01.12.2023 06:05;21,68;107,4;19,9;15,6;60,139;0,48;0;268;457
01.12.2023 06:10;-5,41;107,5;20,8;22;60,139;0,48;0;155;335
01.12.2023 06:15;-38,48;107,7;22,2;30,6;60,139;0,48;0;135;335
01.12.2023 06:20;-37,87;107,7;22,2;30,6;60,139;0,45;0;135;335
01.12.2023 06:25;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 06:30;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 06:35;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 06:40;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 06:45;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 06:50;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 06:55;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 07:00;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 07:05;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 07:10;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 07:15;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 07:20;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 07:25;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 07:30;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 07:35;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 07:40;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 07:45;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 07:50;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 07:55;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 08:00;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 08:05;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 08:10;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 08:15;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 08:20;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 08:25;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 08:30;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 08:35;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 08:40;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 08:45;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 08:50;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 08:55;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 09:00;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 09:05;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 09:10;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 09:15;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 09:20;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 09:25;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 09:30;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 09:35;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 09:40;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 09:45;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 09:50;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 09:55;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 10:00;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 10:05;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 10:10;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 10:15;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 10:20;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 10:25;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 10:30;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 10:35;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 10:40;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 10:45;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 10:50;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 10:55;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 11:00;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 11:05;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 11:10;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 11:15;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 11:20;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 11:25;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 11:30;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 11:35;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 11:40;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 11:45;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 11:50;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 11:55;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 12:00;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 12:05;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 12:10;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 12:15;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 12:20;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 12:25;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 12:30;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 12:35;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 12:40;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 12:45;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 12:50;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 12:55;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 13:00;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 13:05;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 13:10;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 13:15;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 13:20;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 13:25;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 13:30;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 13:35;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 13:40;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 13:45;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 13:50;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 13:55;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 14:00;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 14:05;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 14:10;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 14:15;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 14:20;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 14:25;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 14:30;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 14:35;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 14:40;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 14:45;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 14:50;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 14:55;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 15:00;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 15:05;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 15:10;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 15:15;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 15:20;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 15:25;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 15:30;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 15:35;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 15:40;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 15:45;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 15:50;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 15:55;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 16:00;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 16:05;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 16:10;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 16:15;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 16:20;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 16:25;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 16:30;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 16:35;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 16:40;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 16:45;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 16:50;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 16:55;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 17:00;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 17:05;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 17:10;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 17:15;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 17:20;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 17:25;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 17:30;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 17:35;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 17:40;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 17:45;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 17:50;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 17:55;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 18:00;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 18:05;-37,87;107,7;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 18:10;-37,87;107,6;22,2;30,6;60,139;0,43;0;135;335
01.12.2023 18:15;-37,85;107,3;22,2;30,7;60,139;0,43;0;135;335
01.12.2023 18:20;-37,84;107,3;22,2;30,7;60,139;0,43;0;135;335
01.12.2023 18:25;-37,84;107,3;22,2;30,7;60,139;0,43;0;135;335
01.12.2023 18:30;-37,84;107,3;22,2;30,7;60,139;0,43;0;135;335
01.12.2023 18:35;-37,84;107,3;22,2;30,7;60,139;0,43;0;135;335
01.12.2023 18:40;-37,84;107,3;22,2;30,7;60,139;0,43;0;135;335
01.12.2023 18:45;-41,28;107,3;23,2;32,8;60,139;0,43;0;135;335
01.12.2023 18:50;-45,85;107,3;24,5;35,7;60,139;0,43;0;135;335
01.12.2023 18:55;-45,85;107,3;24,5;35,7;60,139;0,43;0;135;335
01.12.2023 19:00;-45,85;107,3;24,5;35,7;60,139;0,43;0;135;335
01.12.2023 19:05;-45,85;107,3;24,5;35,7;60,139;0,43;0;135;335
01.12.2023 19:10;-45,85;107,1;24,5;35,7;60,139;0,43;0;135;335
01.12.2023 19:15;-45,85;106,7;24,5;35,7;60,139;0,43;0;135;335
01.12.2023 19:20;-45,85;106,7;24,5;35,7;60,139;0,43;0;135;335
01.12.2023 19:25;-45,85;106,7;24,5;35,7;60,139;0,43;0;135;335
